Frame,Chain,MgID,ListResids,ListResnames,ListAtoms
3110,PP2,327,,, 
3111,PP2,327,,, 
3112,PP2,327,,, 
3113,PP2,327,,, 
3114,PP2,327,,, 
3115,PP2,327,,, 
3116,PP2,327,,, 
3117,PP2,327,,, 
3118,PP2,327,,, 
3119,PP2,327,,, 
3120,PP2,327,,, 
3121,PP2,327,,, 
3122,PP2,327,,, 
3123,PP2,327,,, 
3124,PP2,327,,, 
3125,PP2,327,,, 
3126,PP2,327,,, 
3127,PP2,327,,, 
3128,PP2,327,,, 
3129,PP2,327,,, 
3130,PP2,327,,, 
3131,PP2,327,,, 
3132,PP2,327,,, 
3133,PP2,327,,, 
3134,PP2,327,,, 
3135,PP2,327,,, 
3136,PP2,327,,, 
3137,PP2,327,,, 
3138,PP2,327,,, 
3139,PP2,327,,, 
3140,PP2,327,,, 
3141,PP2,327,,, 
3142,PP2,327,,, 
3143,PP2,327,,, 
3144,PP2,327,,, 
3145,PP2,327,,, 
3146,PP2,327,,, 
3147,PP2,307,,, 
3147,PP2,327,,, 
3148,PP2,327,,, 
3149,PP2,327,,, 
3150,PP2,327,,, 
3151,PP2,327,,, 
3152,PP2,327,,, 
3153,PP2,327,,, 
3154,PP2,327,,, 
3155,PP2,327,,, 
3156,PP2,327,,, 
3157,PP2,327,,, 
3158,PP2,327,,, 
3159,PP2,327,,, 
3160,PP2,307,,, 
3160,PP2,327,,, 
3161,PP2,327,,, 
3162,PP2,327,,, 
3163,PP2,327,,, 
3164,PP2,327,,, 
3165,PP2,327,,, 
3166,PP2,327,,, 
3167,PP2,327,,, 
3168,PP2,327,,, 
3169,PP2,327,,, 
3170,PP2,327,,, 
3171,PP2,327,,, 
3172,PP2,327,,, 
3173,PP2,327,,, 
3174,PP2,327,,, 
3175,PP2,327,,, 
3176,PP2,327,,, 
3177,PP2,327,,, 
3178,PP2,327,,, 
3179,PP2,327,,, 
3180,PP2,327,,, 
3181,PP2,327,,, 
3182,PP2,327,,, 
3183,PP2,327,,, 
3184,PP2,327,,, 
3185,PP2,327,,, 
3186,PP2,327,,, 
3187,PP2,327,,, 
3188,PP2,327,,, 
3189,PP2,327,,, 
3190,PP2,327,,, 
3191,PP2,307,,, 
3191,PP2,327,,, 
3192,PP2,327,,, 
3193,PP2,327,,, 
3194,PP2,327,,, 
3195,PP2,327,,, 
3196,PP2,327,,, 
3197,PP2,327,,, 
3198,PP2,327,,, 
3199,PP2,327,,, 
3200,PP2,327,,, 
3201,PP2,327,,, 
3202,PP2,327,,, 
3203,PP2,327,,, 
3204,PP2,327,,, 
3205,PP2,327,,, 
3206,PP2,327,,, 
3207,PP2,327,,, 
3208,PP2,327,,, 
3209,PP2,327,,, 
3210,PP2,327,,, 
3211,PP2,327,,, 
3212,PP2,327,,, 
3213,PP2,327,,, 
3214,PP2,327,,, 
3215,PP2,327,,, 
3216,PP2,327,,, 
3217,PP2,327,,, 
3218,PP2,327,,, 
3219,PP2,327,,, 
3220,PP2,327,,, 
3221,PP2,327,,, 
3222,PP2,327,,, 
3223,PP2,327,,, 
3224,PP2,327,,, 
3225,PP2,327,,, 
3226,PP2,327,,, 
3227,PP2,327,,, 
3228,PP2,327,,, 
3229,PP2,327,,, 
3230,PP2,327,,, 
3231,PP2,327,,, 
3232,PP2,327,,, 
3233,PP2,327,,, 
3234,PP2,327,,, 
3235,PP2,327,,, 
3236,PP2,327,,, 
3237,PP2,327,,, 
3238,PP2,327,,, 
3239,PP2,327,,, 
3240,PP2,307,,, 
3240,PP2,327,,, 
3241,PP2,327,,, 
3242,PP2,327,,, 
3243,PP2,327,,, 
3244,PP2,327,,, 
3245,PP2,327,,, 
3246,PP2,327,,, 
3247,PP2,327,,, 
3248,PP2,327,,, 
3249,PP2,327,,, 
3250,PP2,327,,, 
3251,PP2,327,,, 
3252,PP2,327,,, 
3253,PP2,307,,, 
3253,PP2,327,,, 
3254,PP2,327,,, 
3255,PP2,327,,, 
3256,PP2,327,,, 
3257,PP2,327,,, 
3258,PP2,327,,, 
3259,PP2,327,,, 
3260,PP2,327,,, 
3261,PP2,327,,, 
3262,PP2,327,,, 
3263,PP2,327,,, 
3264,PP2,307,,, 
3264,PP2,327,,, 
3265,PP2,327,,, 
3266,PP2,327,,, 
3267,PP2,327,,, 
3268,PP2,327,,, 
3269,PP2,327,,, 
3270,PP2,327,,, 
3271,PP2,327,,, 
3272,PP2,327,,, 
3273,PP2,327,,, 
3274,PP2,327,,, 
3275,PP2,327,,, 
3276,PP2,327,,, 
3277,PP2,327,,, 
3278,PP2,327,,, 
3279,PP2,327,,, 
3280,PP2,327,,, 
3281,PP2,327,,, 
3282,PP2,327,,, 
3283,PP2,327,,, 
3284,PP2,327,,, 
3285,PP2,327,,, 
3286,PP2,327,,, 
3287,PP2,327,,, 
3288,PP2,327,,, 
3289,PP2,327,,, 
3290,PP2,327,,, 
3291,PP2,327,,, 
3292,PP2,327,,, 
3293,PP2,327,,, 
3294,PP2,327,,, 
3295,PP2,327,,, 
3296,PP2,327,,, 
3297,PP2,307,,, 
3297,PP2,327,,, 
3298,PP2,327,,, 
3299,PP2,327,,, 
3300,PP2,307,,, 
3300,PP2,327,,, 
3301,PP2,327,,, 
3302,PP2,327,,, 
3303,PP2,327,,, 
3304,PP2,327,,, 
3305,PP2,327,,, 
3306,PP2,307,,, 
3306,PP2,327,,, 
3307,PP2,327,,, 
3308,PP2,327,,, 
3309,PP2,307,,, 
3309,PP2,327,,, 
3310,PP2,327,,, 
3311,PP2,327,,, 
3312,PP2,327,,, 
3313,PP2,327,,, 
3314,PP2,327,,, 
3315,PP2,327,,, 
3316,PP2,327,,, 
3317,PP2,327,,, 
3318,PP2,327,,, 
3319,PP2,327,,, 
3320,PP2,307,,, 
3320,PP2,327,,, 
3321,PP2,307,,, 
3321,PP2,327,,, 
3322,PP2,327,,, 
3323,PP2,327,,, 
3324,PP2,327,,, 
3325,PP2,327,,, 
3326,PP2,327,,, 
3327,PP2,327,,, 
3328,PP2,327,,, 
3329,PP2,327,,, 
3330,PP2,327,,, 
3331,PP2,327,,, 
3332,PP2,327,,, 
3333,PP2,327,,, 
3334,PP2,327,,, 
3335,PP2,327,,, 
3336,PP2,327,,, 
3337,PP2,327,,, 
3338,PP2,327,,, 
3339,PP2,327,,, 
3340,PP2,327,,, 
3341,PP2,327,,, 
3342,PP2,327,,, 
3343,PP2,327,,, 
3344,PP2,327,,, 
3345,PP2,327,,, 
3346,PP2,327,,, 
3347,PP2,327,,, 
3348,PP2,327,,, 
3349,PP2,327,,, 
3350,PP2,327,,, 
3351,PP2,327,,, 
3352,PP2,327,,, 
3353,PP2,327,,, 
3354,PP2,327,,, 
3355,PP2,327,,, 
3356,PP2,327,,, 
3357,PP2,327,,, 
3358,PP2,327,,, 
3359,PP2,327,,, 
3360,PP2,327,,, 
3361,PP2,327,,, 
3362,PP2,327,,, 
3363,PP2,327,,, 
3364,PP2,327,,, 
3365,PP2,327,,, 
3366,PP2,327,,, 
3367,PP2,327,,, 
3368,PP2,327,,, 
3369,PP2,327,,, 
3370,PP2,327,,, 
3371,PP2,327,,, 
3372,PP2,327,,, 
3373,PP2,327,,, 
3374,PP2,327,,, 
3375,PP2,327,,, 
3376,PP2,327,,, 
3377,PP2,327,,, 
3378,PP2,327,,, 
3379,PP2,327,,, 
3380,PP2,327,,, 
3381,PP2,327,,, 
3382,PP2,327,,, 
3383,PP2,327,,, 
3384,PP2,327,,, 
3385,PP2,327,,, 
3386,PP2,327,,, 
3387,PP2,327,,, 
3388,PP2,327,,, 
3389,PP2,327,,, 
3390,PP2,327,,, 
3391,PP2,327,,, 
3392,PP2,327,,, 
3393,PP2,327,,, 
3394,PP2,327,,, 
3395,PP2,327,,, 
3396,PP2,327,,, 
3397,PP2,327,,, 
3398,PP2,327,,, 
3399,PP2,327,,, 
3400,PP2,327,,, 
3401,PP2,327,,, 
3402,PP2,327,,, 
3403,PP2,327,,, 
3404,PP2,327,,, 
3405,PP2,327,,, 
3406,PP2,327,,, 
3407,PP2,307,,, 
3407,PP2,327,,, 
3408,PP2,327,,, 
3409,PP2,327,,, 
3410,PP2,327,,, 
3411,PP2,327,,, 
3412,PP2,327,,, 
3413,PP2,327,,, 
3414,PP2,327,,, 
3415,PP2,327,,, 
3416,PP2,327,,, 
3417,PP2,327,,, 
3418,PP2,327,,, 
3419,PP2,327,,, 
3420,PP2,327,,, 
3421,PP2,327,,, 
3422,PP2,327,,, 
3423,PP2,327,,, 
3424,PP2,327,,, 
3425,PP2,327,,, 
3426,PP2,327,,, 
3427,PP2,327,,, 
3428,PP2,327,,, 
3429,PP2,327,,, 
3430,PP2,327,,, 
3431,PP2,327,,, 
3432,PP2,307,,, 
3432,PP2,327,,, 
3433,PP2,327,,, 
3434,PP2,327,,, 
3435,PP2,327,,, 
3436,PP2,327,,, 
3437,PP2,327,,, 
3438,PP2,327,,, 
3439,PP2,327,,, 
3440,PP2,327,,, 
3441,PP2,327,,, 
3442,PP2,327,,, 
3443,PP2,327,,, 
3444,PP2,327,,, 
3445,PP2,327,,, 
3446,PP2,327,,, 
3447,PP2,327,,, 
3448,PP2,327,,, 
3449,PP2,327,,, 
3450,PP2,327,,, 
3451,PP2,327,,, 
3452,PP2,327,,, 
3453,PP2,327,,, 
3454,PP2,327,,, 
3455,PP2,327,,, 
3456,PP2,327,,, 
3457,PP2,327,,, 
3458,PP2,327,,, 
3459,PP2,327,,, 
3460,PP2,307,,, 
3460,PP2,327,,, 
3461,PP2,327,,, 
3462,PP2,327,,, 
3463,PP2,327,,, 
3464,PP2,327,,, 
3465,PP2,327,,, 
3466,PP2,327,,, 
3467,PP2,327,,, 
3468,PP2,327,,, 
3469,PP2,327,,, 
3470,PP2,327,,, 
3471,PP2,327,,, 
3472,PP2,327,,, 
3473,PP2,327,,, 
3474,PP2,327,,, 
3475,PP2,327,,, 
3476,PP2,307,,, 
3476,PP2,327,,, 
3477,PP2,327,,, 
3478,PP2,327,,, 
3479,PP2,327,,, 
3480,PP2,327,,, 
3481,PP2,327,,, 
3482,PP2,327,,, 
3483,PP2,327,,, 
3484,PP2,327,,, 
3485,PP2,327,,, 
3486,PP2,327,,, 
3487,PP2,327,,, 
3488,PP2,327,,, 
3489,PP2,327,,, 
3490,PP2,327,,, 
3491,PP2,327,,, 
3492,PP2,327,,, 
3493,PP2,327,,, 
3494,PP2,327,,, 
3495,PP2,327,,, 
3496,PP2,327,,, 
3497,PP2,327,,, 
3498,PP2,327,,, 
3499,PP2,327,,, 
3500,PP2,327,,, 
3501,PP2,327,,, 
3502,PP2,327,,, 
3503,PP2,327,,, 
3504,PP2,327,,, 
3505,PP2,327,,, 
3506,PP2,327,,, 
3507,PP2,327,,, 
3508,PP2,327,,, 
3509,PP2,327,,, 
3510,PP2,327,,, 
3511,PP2,327,,, 
3512,PP2,307,,, 
3512,PP2,327,,, 
3513,PP2,327,,, 
3514,PP2,327,,, 
3515,PP2,327,,, 
3516,PP2,307,,, 
3516,PP2,327,,, 
3517,PP2,327,,, 
3518,PP2,327,,, 
3519,PP2,327,,, 
3520,PP2,327,,, 
3521,PP2,327,,, 
3522,PP2,327,,, 
3523,PP2,307,,, 
3523,PP2,327,,, 
3524,PP2,327,,, 
3525,PP2,327,,, 
3526,PP2,327,,, 
3527,PP2,327,,, 
3528,PP2,327,,, 
3529,PP2,327,,, 
3530,PP2,327,,, 
3531,PP2,327,,, 
3532,PP2,327,,, 
3533,PP2,327,,, 
3534,PP2,327,,, 
3535,PP2,327,,, 
3536,PP2,327,,, 
3537,PP2,327,,, 
3538,PP2,327,,, 
3539,PP2,327,,, 
3540,PP2,327,,, 
3541,PP2,327,,, 
3542,PP2,327,,, 
3543,PP2,327,,, 
3544,PP2,327,,, 
3545,PP2,327,,, 
3546,PP2,327,,, 
3547,PP2,327,,, 
3548,PP2,327,,, 
3549,PP2,327,,, 
3550,PP2,327,,, 
3551,PP2,327,,, 
3552,PP2,327,,, 
3553,PP2,307,,, 
3553,PP2,327,,, 
3554,PP2,327,,, 
3555,PP2,327,,, 
3556,PP2,327,,, 
3557,PP2,327,,, 
3558,PP2,327,,, 
3559,PP2,327,,, 
3560,PP2,327,,, 
3561,PP2,327,,, 
3562,PP2,327,,, 
3563,PP2,327,,, 
3564,PP2,327,,, 
3565,PP2,327,,, 
3566,PP2,327,,, 
3567,PP2,327,,, 
3568,PP2,327,,, 
3569,PP2,327,,, 
3570,PP2,327,,, 
3571,PP2,327,,, 
3572,PP2,327,,, 
3573,PP2,327,,, 
3574,PP2,327,,, 
3575,PP2,327,,, 
3576,PP2,327,,, 
3577,PP2,327,,, 
3578,PP2,327,,, 
3579,PP2,327,,, 
3580,PP2,327,,, 
3581,PP2,327,,, 
3582,PP2,327,,, 
3583,PP2,327,,, 
3584,PP2,327,,, 
3585,PP2,327,,, 
3586,PP2,327,,, 
3587,PP2,327,,, 
3588,PP2,327,,, 
3589,PP2,327,,, 
3590,PP2,327,,, 
3591,PP2,327,,, 
3592,PP2,327,,, 
3593,PP2,327,,, 
3594,PP2,327,,, 
3595,PP2,327,,, 
3596,PP2,327,,, 
3597,PP2,327,,, 
3598,PP2,327,,, 
3599,PP2,327,,, 
3600,PP2,327,,, 
3601,PP2,327,,, 
3602,PP2,327,,, 
3603,PP2,327,,, 
3604,PP2,327,,, 
3605,PP2,327,,, 
3606,PP2,327,,, 
3607,PP2,327,,, 
3608,PP2,327,,, 
3609,PP2,327,,, 
3610,PP2,327,,, 
3611,PP2,327,,, 
3612,PP2,327,,, 
3613,PP2,307,,, 
3613,PP2,327,,, 
3614,PP2,327,,, 
3615,PP2,327,,, 
3616,PP2,327,,, 
3617,PP2,327,,, 
3618,PP2,327,,, 
3619,PP2,327,,, 
3620,PP2,327,,, 
3621,PP2,327,,, 
3622,PP2,327,,, 
3623,PP2,327,,, 
3624,PP2,327,,, 
3625,PP2,327,,, 
3626,PP2,327,,, 
3627,PP2,327,,, 
3628,PP2,327,,, 
3629,PP2,327,,, 
3630,PP2,327,,, 
3631,PP2,327,,, 
3632,PP2,327,,, 
3633,PP2,327,,, 
3634,PP2,327,,, 
3635,PP2,327,,, 
3636,PP2,327,,, 
3637,PP2,327,,, 
3638,PP2,327,,, 
3639,PP2,327,,, 
3640,PP2,327,,, 
3641,PP2,327,,, 
3642,PP2,327,,, 
3643,PP2,327,,, 
3644,PP2,327,,, 
3645,PP2,327,,, 
3646,PP2,327,,, 
3647,PP2,327,,, 
3648,PP2,327,,, 
3649,PP2,327,,, 
3650,PP2,327,,, 
3651,PP2,327,,, 
3652,PP2,327,,, 
3653,PP2,327,,, 
3654,PP2,327,,, 
3655,PP2,327,,, 
3656,PP2,327,,, 
3657,PP2,327,,, 
3658,PP2,327,,, 
3659,PP2,327,,, 
3660,PP2,327,,, 
3661,PP2,327,,, 
3662,PP2,327,,, 
3663,PP2,327,,, 
3664,PP2,327,,, 
3665,PP2,327,,, 
3666,PP2,327,,, 
3667,PP2,327,,, 
3668,PP2,327,,, 
3669,PP2,327,,, 
3670,PP2,327,,, 
3671,PP2,327,,, 
3672,PP2,327,,, 
3673,PP2,327,,, 
3674,PP2,327,,, 
3675,PP2,327,,, 
3676,PP2,327,,, 
3677,PP2,327,,, 
3678,PP2,327,,, 
3679,PP2,327,,, 
3680,PP2,327,,, 
3681,PP2,327,,, 
3682,PP2,327,,, 
3683,PP2,327,,, 
3684,PP2,327,,, 
3685,PP2,327,,, 
3686,PP2,327,,, 
3687,PP2,327,,, 
3688,PP2,327,,, 
3689,PP2,327,,, 
3690,PP2,327,,, 
3691,PP2,327,,, 
3692,PP2,327,,, 
3693,PP2,327,,, 
3694,PP2,327,,, 
3695,PP2,327,,, 
3696,PP2,327,,, 
3697,PP2,327,,, 
3698,PP2,327,,, 
3699,PP2,327,,, 
3700,PP2,327,,, 
3701,PP2,327,,, 
3702,PP2,327,,, 
3703,PP2,327,,, 
3704,PP2,327,,, 
3705,PP2,327,,, 
3706,PP2,327,,, 
3707,PP2,327,,, 
3708,PP2,327,,, 
3709,PP2,327,,, 
3710,PP2,327,,, 
3711,PP2,327,,, 
3712,PP2,327,,, 
3713,PP2,327,,, 
3714,PP2,327,,, 
3715,PP2,327,,, 
3716,PP2,327,,, 
3717,PP2,327,,, 
3718,PP2,327,,, 
3719,PP2,327,,, 
3720,PP2,327,,, 
3721,PP2,327,,, 
3722,PP2,327,,, 
3723,PP2,327,,, 
3724,PP2,327,,, 
3725,PP2,327,,, 
3726,PP2,327,,, 
3727,PP2,327,,, 
3728,PP2,327,,, 
3729,PP2,327,,, 
3730,PP2,327,,, 
3731,PP2,327,,, 
3732,PP2,327,,, 
3733,PP2,327,,, 
3734,PP2,327,,, 
3735,PP2,327,,, 
3736,PP2,327,,, 
3737,PP2,327,,, 
3738,PP2,327,,, 
3739,PP2,327,,, 
3740,PP2,327,,, 
3741,PP2,327,,, 
3742,PP2,327,,, 
3743,PP2,327,,, 
3744,PP2,327,,, 
3745,PP2,327,,, 
3746,PP2,327,,, 
3747,PP2,327,,, 
3748,PP2,327,,, 
3749,PP2,327,,, 
3750,PP2,327,,, 
3751,PP2,327,,, 
3752,PP2,327,,, 
3753,PP2,327,,, 
3754,PP2,327,,, 
3755,PP2,327,,, 
3756,PP2,327,,, 
3757,PP2,327,,, 
3758,PP2,327,,, 
3759,PP2,327,,, 
3760,PP2,327,,, 
3761,PP2,327,,, 
3762,PP2,327,,, 
3763,PP2,327,,, 
3764,PP2,327,,, 
3765,PP2,327,,, 
3766,PP2,327,,, 
3767,PP2,327,,, 
3768,PP2,327,,, 
3769,PP2,327,,, 
3770,PP2,327,,, 
3771,PP2,327,,, 
3772,PP2,327,,, 
3773,PP2,327,,, 
3774,PP2,327,,, 
3775,PP2,327,,, 
3776,PP2,327,,, 
3777,PP2,327,,, 
3778,PP2,327,,, 
3779,PP2,327,,, 
3780,PP2,327,,, 
3781,PP2,327,,, 
3782,PP2,327,,, 
3782,PP2,369,,, 
3783,PP2,327,,, 
3784,PP2,327,,, 
3785,PP2,327,,, 
3786,PP2,327,,, 
3787,PP2,327,,, 
3788,PP2,327,,, 
3789,PP2,327,,, 
3790,PP2,327,,, 
3791,PP2,327,,, 
3792,PP2,327,,, 
3793,PP2,327,,, 
3794,PP2,327,,, 
3795,PP2,327,,, 
3796,PP2,327,,, 
3797,PP2,307,,, 
3797,PP2,327,,, 
3798,PP2,327,,, 
3799,PP2,327,,, 
3800,PP2,327,,, 
3801,PP2,327,,, 
3802,PP2,327,,, 
3803,PP2,327,,, 
3804,PP2,327,,, 
3805,PP2,327,,, 
3806,PP2,327,,, 
3807,PP2,327,,, 
3808,PP2,327,,, 
3809,PP2,327,,, 
3810,PP2,327,,, 
3811,PP2,327,,, 
3812,PP2,327,,, 
3813,PP2,307,,, 
3813,PP2,327,,, 
3814,PP2,327,,, 
3815,PP2,327,,, 
3816,PP2,327,,, 
3817,PP2,327,,, 
3818,PP2,327,,, 
3819,PP2,327,,, 
3820,PP2,327,,, 
3821,PP2,327,,, 
3822,PP2,327,,, 
3823,PP2,327,,, 
3824,PP2,327,,, 
3825,PP2,327,,, 
3826,PP2,327,,, 
3827,PP2,327,,, 
3828,PP2,327,,, 
3829,PP2,327,,, 
3830,PP2,327,,, 
3831,PP2,327,,, 
3832,PP2,327,,, 
3833,PP2,327,,, 
3834,PP2,327,,, 
3835,PP2,327,,, 
3836,PP2,327,,, 
3837,PP2,327,,, 
3838,PP2,327,,, 
3839,PP2,327,,, 
3840,PP2,327,,, 
3841,PP2,327,,, 
3842,PP2,327,,, 
3843,PP2,327,,, 
3844,PP2,327,,, 
3845,PP2,327,,, 
3846,PP2,327,,, 
3847,PP2,327,,, 
3848,PP2,327,,, 
3849,PP2,327,,, 
3850,PP2,327,,, 
3851,PP2,327,,, 
3852,PP2,327,,, 
3853,PP2,327,,, 
3854,PP2,327,,, 
3855,PP2,327,,, 
3856,PP2,327,,, 
3857,PP2,327,,, 
3858,PP2,327,,, 
3859,PP2,327,,, 
3860,PP2,327,,, 
3861,PP2,327,,, 
3862,PP2,327,,, 
3863,PP2,327,,, 
3864,PP2,327,,, 
3865,PP2,327,,, 
3866,PP2,327,,, 
3867,PP2,327,,, 
3868,PP2,327,,, 
3869,PP2,327,,, 
3870,PP2,327,,, 
3871,PP2,327,,, 
3872,PP2,327,,, 
3873,PP2,327,,, 
3874,PP2,327,,, 
3875,PP2,327,,, 
3876,PP2,327,,, 
3877,PP2,327,,, 
3878,PP2,327,,, 
3879,PP2,327,,, 
3880,PP2,327,,, 
3881,PP2,327,,, 
3882,PP2,327,,, 
3883,PP2,327,,, 
3884,PP2,327,,, 
3885,PP2,327,,, 
3886,PP2,327,,, 
3887,PP2,327,,, 
3888,PP2,327,,, 
3889,PP2,327,,, 
3890,PP2,327,,, 
3891,PP2,327,,, 
3892,PP2,327,,, 
3893,PP2,327,,, 
3894,PP2,327,,, 
3895,PP2,327,,, 
3896,PP2,327,,, 
3897,PP2,327,,, 
3898,PP2,327,,, 
3899,PP2,327,,, 
3900,PP2,327,,, 
3901,PP2,327,,, 
3902,PP2,327,,, 
3903,PP2,327,,, 
3904,PP2,327,,, 
3905,PP2,327,,, 
3906,PP2,327,,, 
3907,PP2,327,,, 
3908,PP2,327,,, 
3909,PP2,327,,, 
3910,PP2,327,,, 
3911,PP2,327,,, 
3912,PP2,327,,, 
3913,PP2,327,,, 
3914,PP2,327,,, 
3915,PP2,327,,, 
3916,PP2,327,,, 
3917,PP2,327,,, 
3918,PP2,327,,, 
3919,PP2,327,,, 
3920,PP2,327,,, 
3921,PP2,327,,, 
3922,PP2,327,,, 
3923,PP2,327,,, 
3924,PP2,327,,, 
3925,PP2,327,,, 
3926,PP2,327,,, 
3927,PP2,307,,, 
3927,PP2,327,,, 
3928,PP2,327,,, 
3929,PP2,327,,, 
3930,PP2,327,,, 
3931,PP2,327,,, 
3932,PP2,327,,, 
3933,PP2,327,,, 
3934,PP2,327,,, 
3935,PP2,327,,, 
3936,PP2,327,,, 
3937,PP2,327,,, 
3938,PP2,327,,, 
3939,PP2,327,,, 
3940,PP2,327,,, 
3941,PP2,327,,, 
3942,PP2,327,,, 
3943,PP2,327,,, 
3944,PP2,327,,, 
3945,PP2,327,,, 
3946,PP2,327,,, 
3947,PP2,327,,, 
3948,PP2,327,,, 
3949,PP2,327,,, 
3950,PP2,327,,, 
3951,PP2,327,,, 
3952,PP2,327,,, 
3953,PP2,327,,, 
3954,PP2,327,,, 
3955,PP2,327,,, 
3956,PP2,327,,, 
3957,PP2,327,,, 
3958,PP2,327,,, 
3959,PP2,327,,, 
3960,PP2,327,,, 
3961,PP2,327,,, 
3962,PP2,327,,, 
3963,PP2,327,,, 
3964,PP2,327,,, 
3965,PP2,327,,, 
3966,PP2,327,,, 
3967,PP2,327,,, 
3968,PP2,327,,, 
3969,PP2,327,,, 
3970,PP2,327,,, 
3971,PP2,327,,, 
3972,PP2,327,,, 
3973,PP2,327,,, 
3974,PP2,327,,, 
3975,PP2,327,,, 
3976,PP2,327,,, 
3977,PP2,327,,, 
3978,PP2,327,,, 
3979,PP2,327,,, 
3980,PP2,327,,, 
3981,PP2,327,,, 
3982,PP2,307,,, 
3982,PP2,327,,, 
3983,PP2,327,,, 
3984,PP2,327,,, 
3985,PP2,327,,, 
3986,PP2,327,,, 
3987,PP2,327,,, 
3988,PP2,327,,, 
3989,PP2,327,,, 
3990,PP2,327,,, 
3991,PP2,327,,, 
3992,PP2,327,,, 
3993,PP2,327,,, 
3994,PP2,327,,, 
3995,PP2,327,,, 
3996,PP2,327,,, 
3997,PP2,327,,, 
3998,PP2,327,,, 
3999,PP2,327,,, 
4000,PP2,327,,, 
4001,PP2,327,,, 
4002,PP2,327,,, 
4003,PP2,327,,, 
4004,PP2,327,,, 
4005,PP2,327,,, 
4006,PP2,327,,, 
4007,PP2,327,,, 
4008,PP2,327,,, 
4009,PP2,327,,, 
4010,PP2,327,,, 
4011,PP2,327,,, 
4012,PP2,327,,, 
4013,PP2,327,,, 
4014,PP2,327,,, 
4015,PP2,327,,, 
4016,PP2,327,,, 
4017,PP2,327,,, 
4018,PP2,327,,, 
4019,PP2,327,,, 
4020,PP2,327,,, 
4021,PP2,327,,, 
4022,PP2,327,,, 
4023,PP2,327,,, 
4024,PP2,327,,, 
4025,PP2,327,,, 
4026,PP2,327,,, 
4027,PP2,327,,, 
4028,PP2,327,,, 
4029,PP2,327,,, 
4030,PP2,327,,, 
4031,PP2,327,,, 
4032,PP2,327,,, 
4033,PP2,327,,, 
4034,PP2,327,,, 
4035,PP2,327,,, 
4036,PP2,327,,, 
4037,PP2,327,,, 
4038,PP2,327,,, 
4039,PP2,327,,, 
4040,PP2,327,,, 
4041,PP2,327,,, 
4042,PP2,327,,, 
4043,PP2,327,,, 
4044,PP2,327,,, 
4045,PP2,327,,, 
4046,PP2,327,,, 
4047,PP2,327,,, 
4048,PP2,327,,, 
4049,PP2,327,,, 
4050,PP2,327,,, 
4051,PP2,327,,, 
4052,PP2,327,,, 
4053,PP2,327,,, 
4054,PP2,327,,, 
4055,PP2,327,,, 
4056,PP2,327,,, 
4057,PP2,327,,, 
4058,PP2,327,,, 
4059,PP2,327,,, 
4060,PP2,327,,, 
4061,PP2,327,,, 
4062,PP2,327,,, 
4063,PP2,327,,, 
4064,PP2,327,,, 
4065,PP2,327,,, 
4066,PP2,327,,, 
4067,PP2,327,,, 
4068,PP2,327,,, 
4069,PP2,327,,, 
4070,PP2,327,,, 
4071,PP2,327,,, 
4072,PP2,327,,, 
4073,PP2,327,,, 
4074,PP2,327,,, 
4075,PP2,327,,, 
4076,PP2,327,,, 
4077,PP2,327,,, 
4078,PP2,327,,, 
4079,PP2,327,,, 
4080,PP2,327,,, 
4081,PP2,327,,, 
4082,PP2,327,,, 
4083,PP2,327,,, 
4084,PP2,327,,, 
4085,PP2,327,,, 
4086,PP2,327,,, 
4087,PP2,327,,, 
4088,PP2,327,,, 
4089,PP2,327,,, 
4090,PP2,327,,, 
4091,PP2,327,,, 
4092,PP2,327,,, 
4093,PP2,327,,, 
4094,PP2,327,,, 
4095,PP2,327,,, 
4096,PP2,327,,, 
4097,PP2,327,,, 
4098,PP2,327,,, 
4099,PP2,327,,, 
4100,PP2,307,,, 
4100,PP2,327,,, 
4101,PP2,327,,, 
4102,PP2,327,,, 
4103,PP2,327,,, 
4104,PP2,327,,, 
4105,PP2,327,,, 
4106,PP2,327,,, 
4107,PP2,327,,, 
4108,PP2,327,,, 
4109,PP2,327,,, 
4110,PP2,327,,, 
4111,PP2,327,,, 
4112,PP2,327,,, 
4113,PP2,327,,, 
4114,PP2,327,,, 
4115,PP2,327,,, 
4116,PP2,327,,, 
4117,PP2,327,,, 
4118,PP2,327,,, 
4119,PP2,327,,, 
4120,PP2,327,,, 
4121,PP2,327,,, 
4122,PP2,327,,, 
4123,PP2,327,,, 
4124,PP2,327,,, 
4125,PP2,327,,, 
4126,PP2,327,,, 
4127,PP2,327,,, 
4128,PP2,327,,, 
4129,PP2,327,,, 
4130,PP2,327,,, 
4131,PP2,327,,, 
4132,PP2,327,,, 
4133,PP2,327,,, 
4134,PP2,327,,, 
4135,PP2,327,,, 
4136,PP2,327,,, 
4137,PP2,327,,, 
4138,PP2,327,,, 
4139,PP2,327,,, 
4140,PP2,327,,, 
4141,PP2,327,,, 
4142,PP2,327,,, 
4143,PP2,327,,, 
4144,PP2,327,,, 
4145,PP2,327,,, 
4146,PP2,327,,, 
4147,PP2,327,,, 
4148,PP2,327,,, 
4149,PP2,327,,, 
4150,PP2,327,,, 
4151,PP2,327,,, 
4152,PP2,327,,, 
4153,PP2,327,,, 
4154,PP2,327,,, 
4155,PP2,327,,, 
4156,PP2,327,,, 
